COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GRC,Greece,TAXNOX,Tax NOx,2011,2011,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXNOX,Tax NOx,2012,2012,IDX,Index,0,Units,,,0,,
FIN,Finland,EPS_MKT,Market EPS,1990,1990,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,1991,1991,IDX,Index,0,Units,,,0.5,,
FIN,Finland,EPS_MKT,Market EPS,1992,1992,IDX,Index,0,Units,,,0.5,,
FIN,Finland,EPS_MKT,Market EPS,1993,1993,IDX,Index,0,Units,,,0.5,,
FIN,Finland,EPS_MKT,Market EPS,1994,1994,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,1995,1995,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,1996,1996,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,1997,1997,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,1998,1998,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,1999,1999,IDX,Index,0,Units,,,0.416666657,,
FIN,Finland,EPS_MKT,Market EPS,2000,2000,IDX,Index,0,Units,,,0.333333343,,
FIN,Finland,EPS_MKT,Market EPS,2001,2001,IDX,Index,0,Units,,,0.333333343,,
FIN,Finland,EPS_MKT,Market EPS,2002,2002,IDX,Index,0,Units,,,0.333333343,,
FIN,Finland,EPS_MKT,Market EPS,2003,2003,IDX,Index,0,Units,,,0.333333343,,
FIN,Finland,EPS_MKT,Market EPS,2004,2004,IDX,Index,0,Units,,,0.333333343,,
FIN,Finland,EPS_MKT,Market EPS,2005,2005,IDX,Index,0,Units,,,1.133333325,,
FIN,Finland,EPS_MKT,Market EPS,2006,2006,IDX,Index,0,Units,,,1.050000072,,
FIN,Finland,EPS_MKT,Market EPS,2007,2007,IDX,Index,0,Units,,,0.383333325,,
FIN,Finland,EPS_MKT,Market EPS,2008,2008,IDX,Index,0,Units,,,0.916666687,,
FIN,Finland,EPS_MKT,Market EPS,2009,2009,IDX,Index,0,Units,,,1.133333325,,
FIN,Finland,EPS_MKT,Market EPS,2010,2010,IDX,Index,0,Units,,,1.050000072,,
FIN,Finland,EPS_MKT,Market EPS,2011,2011,IDX,Index,0,Units,,,1.583333373,,
FIN,Finland,EPS_MKT,Market EPS,2012,2012,IDX,Index,0,Units,,,1.483333349,,
BEL,Belgium,TAXNOX,Tax NOx,1990,1990,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1991,1991,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1992,1992,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1993,1993,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1994,1994,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1995,1995,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1996,1996,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1997,1997,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1998,1998,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,1999,1999,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2000,2000,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2001,2001,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2002,2002,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2003,2003,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2004,2004,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2005,2005,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2006,2006,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2007,2007,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2008,2008,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2009,2009,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2010,2010,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2011,2011,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXNOX,Tax NOx,2012,2012,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1990,1990,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1991,1991,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1992,1992,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1993,1993,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1994,1994,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1995,1995,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1996,1996,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1997,1997,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1998,1998,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,1999,1999,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2000,2000,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2001,2001,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2002,2002,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2003,2003,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2004,2004,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2005,2005,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2006,2006,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2007,2007,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2008,2008,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2009,2009,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2010,2010,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2011,2011,IDX,Index,0,Units,,,0,,
POL,Poland,FIT_SOLAR,Feed-in Tariffs Solar,2012,2012,IDX,Index,0,Units,,,0,,
ITA,Italy,ELV_PM,Emission limit values PM,1990,1990,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1991,1991,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1992,1992,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1993,1993,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1994,1994,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1995,1995,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1996,1996,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1997,1997,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1998,1998,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,1999,1999,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2000,2000,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2001,2001,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2002,2002,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2003,2003,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2004,2004,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2005,2005,IDX,Index,0,Units,,,1,,
ITA,Italy,ELV_PM,Emission limit values PM,2006,2006,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2007,2007,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2008,2008,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2009,2009,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2010,2010,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2011,2011,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2012,2012,IDX,Index,0,Units,,,2,,
ITA,Italy,ELV_PM,Emission limit values PM,2013,2013,IDX,Index,0,Units,,,6,,
ITA,Italy,ELV_PM,Emission limit values PM,2014,2014,IDX,Index,0,Units,,,6,,
ITA,Italy,ELV_PM,Emission limit values PM,2015,2015,IDX,Index,0,Units,,,6,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1990,1990,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1991,1991,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1992,1992,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1993,1993,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1994,1994,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1995,1995,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1996,1996,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1997,1997,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1998,1998,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,1999,1999,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2000,2000,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2001,2001,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2002,2002,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2003,2003,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2004,2004,IDX,Index,0,Units,,,0,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2005,2005,IDX,Index,0,Units,,,6,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2006,2006,IDX,Index,0,Units,,,6,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2007,2007,IDX,Index,0,Units,,,1,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2008,2008,IDX,Index,0,Units,,,3,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2009,2009,IDX,Index,0,Units,,,4,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2010,2010,IDX,Index,0,Units,,,5,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2011,2011,IDX,Index,0,Units,,,5,,
NLD,Netherlands,TRADESCH_CO2,Trading Schemes CO2,2012,2012,IDX,Index,0,Units,,,3,,
FRA,France,ELV_SOX,Emission limit values SOx,1990,1990,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1991,1991,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1992,1992,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1993,1993,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1994,1994,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1995,1995,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1996,1996,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1997,1997,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1998,1998,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,1999,1999,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,2000,2000,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,2001,2001,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,2002,2002,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,2003,2003,IDX,Index,0,Units,,,1,,
FRA,France,ELV_SOX,Emission limit values SOx,2004,2004,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2005,2005,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2006,2006,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2007,2007,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2008,2008,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2009,2009,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2010,2010,IDX,Index,0,Units,,,5,,
FRA,France,ELV_SOX,Emission limit values SOx,2011,2011,IDX,Index,0,Units,,,6,,
FRA,France,ELV_SOX,Emission limit values SOx,2012,2012,IDX,Index,0,Units,,,6,,
FRA,France,ELV_SOX,Emission limit values SOx,2013,2013,IDX,Index,0,Units,,,6,,
FRA,France,ELV_SOX,Emission limit values SOx,2014,2014,IDX,Index,0,Units,,,6,,
FRA,France,ELV_SOX,Emission limit values SOx,2015,2015,IDX,Index,0,Units,,,6,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1990,1990,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1991,1991,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1992,1992,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1993,1993,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1994,1994,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1995,1995,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1996,1996,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1997,1997,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1998,1998,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,1999,1999,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2000,2000,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2001,2001,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2002,2002,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2003,2003,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2004,2004,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2005,2005,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2006,2006,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2007,2007,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2008,2008,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2009,2009,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2010,2010,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2011,2011,IDX,Index,0,Units,,,0,,
PRT,Portugal,TRADESCH_REC,Trading Schemes Green Certificates,2012,2012,IDX,Index,0,Units,,,0,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1990,1990,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1991,1991,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1992,1992,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1993,1993,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1994,1994,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1995,1995,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1996,1996,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1997,1997,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1998,1998,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,1999,1999,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2000,2000,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2001,2001,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2002,2002,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2003,2003,IDX,Index,0,Units,,,1,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2004,2004,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2005,2005,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2006,2006,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2007,2007,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2008,2008,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2009,2009,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2010,2010,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2011,2011,IDX,Index,0,Units,,,5,,
ESP,Spain,ELV_SOX,Emission limit values SOx,2012,2012,IDX,Index,0,Units,,,5,,
SWE,Sweden,TAXSOX,Tax SOx,1990,1990,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1991,1991,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1992,1992,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1993,1993,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1994,1994,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1995,1995,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1996,1996,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1997,1997,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1998,1998,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,1999,1999,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2000,2000,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2001,2001,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2002,2002,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2003,2003,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2004,2004,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2005,2005,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2006,2006,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2007,2007,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2008,2008,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2009,2009,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2010,2010,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2011,2011,IDX,Index,0,Units,,,0,,
SWE,Sweden,TAXSOX,Tax SOx,2012,2012,IDX,Index,0,Units,,,0,,
ITA,Italy,TAXDIESEL,Tax Diesel,1990,1990,IDX,Index,0,Units,,,5,,
ITA,Italy,TAXDIESEL,Tax Diesel,1991,1991,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1992,1992,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1993,1993,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1994,1994,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1995,1995,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1996,1996,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1997,1997,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1998,1998,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,1999,1999,IDX,Index,0,Units,,,6,,
ITA,Italy,TAXDIESEL,Tax Diesel,2000,2000,IDX,Index,0,Units,,,5,,
ITA,Italy,TAXDIESEL,Tax Diesel,2001,2001,IDX,Index,0,Units,,,5,,
ITA,Italy,TAXDIESEL,Tax Diesel,2002,2002,IDX,Index,0,Units,,,5,,
ITA,Italy,TAXDIESEL,Tax Diesel,2003,2003,IDX,Index,0,Units,,,5,,
ITA,Italy,TAXDIESEL,Tax Diesel,2004,2004,IDX,Index,0,Units,,,5,,
ITA,Italy,TAXDIESEL,Tax Diesel,2005,2005,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2006,2006,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2007,2007,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2008,2008,IDX,Index,0,Units,,,3,,
ITA,Italy,TAXDIESEL,Tax Diesel,2009,2009,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2010,2010,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2011,2011,IDX,Index,0,Units,,,3,,
ITA,Italy,TAXDIESEL,Tax Diesel,2012,2012,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2013,2013,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2014,2014,IDX,Index,0,Units,,,4,,
ITA,Italy,TAXDIESEL,Tax Diesel,2015,2015,IDX,Index,0,Units,,,5,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1990,1990,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1991,1991,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1992,1992,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1993,1993,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1994,1994,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1995,1995,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1996,1996,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1997,1997,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1998,1998,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,1999,1999,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2000,2000,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2001,2001,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2002,2002,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2003,2003,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2004,2004,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2005,2005,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2006,2006,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2007,2007,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2008,2008,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2009,2009,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2010,2010,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2011,2011,IDX,Index,0,Units,,,0,,
DNK,Denmark,TRADESCH_REC,Trading Schemes Green Certificates,2012,2012,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1990,1990,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1991,1991,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1992,1992,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1993,1993,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1994,1994,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1995,1995,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1996,1996,IDX,Index,0,Units,,,0,,
FRA,France,FIT_SOLAR,Feed-in Tariffs Solar,1997,1997,IDX,Index,0,Units,,,0,,
